PLACE ID,nama wisata,KATEGORI,Kota,deskripsi,HARGA,long,lat,gambar,rating,path_gambar
221,Taman Bunga Nusantara,Wisata Hiburan,Cianjur,"Taman Bunga Nusantara adalah sebuah taman bunga seluas 35 hektare yang terletak dekat Gunung Gede Pangrango dan Kebun Teh Bogor dengan jarak tempuh sekitar 2,5 - 3 jam perjalanan dari Jakarta, tepatnya berada di antara dua desa yaitu, Kawungluwuk, Sukaresmi, Cianjur dengan Sukawangi, Sukamakmur, Jonggol. Di taman ini disimpan berbagai tipe bunga dari seluruh dunia yang tumbuh di tempat ini, dalam hal ini terutama budi daya anggrek.",50000.0,107.0794088,-6.7277478,https://www.google.com/search?tbm=isch&q=Taman+Bunga+Nusantara+taman+Indonesia,4.6,images/Taman Bunga Nusantara wisata indonesia/Image_1.jpg
222,Alun-Alun Cilacap,Wisata Hiburan,Cilacap,"Alun-Alun Cilacap merupakan ruang terbuka publik yang menjadi titik kumpul warga dan wisatawan untuk bersantai, berolahraga, berfoto, dan menikmati suasana pusat kota.",0.0,109.0095032,-7.7273698,https://www.google.com/search?tbm=isch&q=Alun-Alun+Cilacap+alun-alun+Indonesia,4.5,images/Alun-Alun Cilacap wisata indonesia/Image_1.jpg
223,Pantai Teluk Penyu,Wisata Alam,Cilacap,"Pantai Teluk Penyu merupakan pantai di Cilacap yang terkenal dengan pemandangan laut, kuliner tepi pantai, dan akses menuju kawasan pesisir.",10000.0,109.0212913,-7.7344586,https://www.google.com/search?tbm=isch&q=Pantai+Teluk+Penyu+pantai+Indonesia,4.2,images/Pantai Teluk Penyu wisata indonesia/Image_1.jpg
224,Alun-Alun Cirebon,Wisata Hiburan,Cirebon,"Kota Cirebon adalah salah satu kota yang berada di provinsi Jawa Barat, Indonesia. Kota ini berada di pesisir utara Pulau Jawa yang menghubungkan Jakarta dengan Surabaya antara lintas tengah dan utara Jawa.",0.0,108.567909,-6.7219026,https://www.google.com/search?tbm=isch&q=Alun-Alun+Cirebon+alun-alun+Indonesia,4.6,images/Alun-Alun Cirebon wisata indonesia/Image_1.jpg
225,Gunung Ciremai,Wisata Alam,Cirebon,"Gunung Ceremai (sering kali secara salah kaprah dinamakan Ciremai, Latin: Gunung Cerem ) adalah gunung berapi kerucut yang secara administratif termasuk dalam wilayah dua kabupaten, yakni Kabupaten Kuningan dan Kabupaten Cirebon, Provinsi Jawa Barat. Posisi geografis puncaknya terletak pada kordinat 6 53' 30"" LS dan 108 24' 00"" BT, dengan ketinggian 3.078 meter di atas permukaan laut.",25000.0,108.4104831,-6.8800193,https://www.google.com/search?tbm=isch&q=Gunung+Ciremai+gunung+Indonesia,4.7,images/Gunung Ciremai wisata indonesia/Image_1.jpeg
226,Gunung Guntur,Wisata Alam,Cirebon,"Gunung Ceremai (sering kali secara salah kaprah dinamakan Ciremai, Latin: Gunung Cerem ) adalah gunung berapi kerucut yang secara administratif termasuk dalam wilayah dua kabupaten, yakni Kabupaten Kuningan dan Kabupaten Cirebon, Provinsi Jawa Barat. Posisi geografis puncaknya terletak pada kordinat 6 53' 30"" LS dan 108 24' 00"" BT, dengan ketinggian 3.078 meter di atas permukaan laut.",20000.0,108.5598827,-6.7477791,https://www.google.com/search?tbm=isch&q=Gunung+Guntur+gunung+Indonesia,4.6,images/Gunung Guntur wisata indonesia/Image_1.webp
227,Keraton Kanoman Cirebon,Wisata Budaya,Cirebon,"Kota Cirebon adalah salah satu kota yang berada di provinsi Jawa Barat, Indonesia. Kota ini berada di pesisir utara Pulau Jawa yang menghubungkan Jakarta dengan Surabaya antara lintas tengah dan utara Jawa.",15000.0,108.5680568,-6.7224492,https://www.google.com/search?tbm=isch&q=Keraton+Kanoman+Cirebon+wisata+kerajaan+Indonesia,4.5,images/Keraton Kanoman Cirebon wisata indonesia/Image_1.jpg
228,Keraton Kasepuhan Cirebon,Wisata Budaya,Cirebon,"Kota Cirebon adalah salah satu kota yang berada di provinsi Jawa Barat, Indonesia. Kota ini berada di pesisir utara Pulau Jawa yang menghubungkan Jakarta dengan Surabaya antara lintas tengah dan utara Jawa.",20000.0,108.5717151,-6.7272941,https://www.google.com/search?tbm=isch&q=Keraton+Kasepuhan+Cirebon+wisata+kerajaan+Indonesia,4.6,images/Keraton Kasepuhan Cirebon wisata indonesia/Image_1.jpg
229,Makam Sunan Gunung Jati Cirebon,Wisata Religi,Cirebon,Makam Sunan Gunung Jati Cirebon merupakan kompleks ziarah religi yang berkaitan dengan salah satu tokoh penting Wali Songo.,0.0,108.5400589,-6.6711938,https://www.google.com/search?tbm=isch&q=Makam+Sunan+Gunung+Jati+Cirebon+wisata+religi+Indonesia,4.7,images/Makam Sunan Gunung Jati Cirebon wisata indonesia/Image_1.jpg
230,Alun-Alun Demak,Wisata Hiburan,Demak,Keraton Ngayogyakarta Hadiningrat atau Keraton Yogyakarta merupakan istana resmi Kesultanan Ngayogyakarta Hadiningrat yang kini berlokasi di Kota Yogyakarta. Keraton ini didirikan oleh Sri Sultan Hamengkubuwana I pada tahun 1755 sebagai Istana/Keraton Yogyakarta yang baru berdiri akibat perpecahan Mataram Islam dengan adanya Perjanjian Giyanti.,0.0,110.638526,-6.894814,https://www.google.com/search?tbm=isch&q=Alun-Alun+Demak+alun-alun+Indonesia,4.6,images/Alun-Alun Demak wisata indonesia/Image_1.jpg
231,Masjid Agung Demak,Wisata Religi,Demak,Masjid Agung Demak merupakan masjid bersejarah yang terkenal dengan arsitektur khas Jawa dan nilai penting dalam sejarah Islam di Nusantara.,0.0,110.6374327,-6.8947303,https://www.google.com/search?tbm=isch&q=Masjid+Agung+Demak+wisata+religi+Indonesia,4.8,images/Masjid Agung Demak wisata indonesia/Image_1.jpg
232,Trans Studio Cibubur,Wisata Hiburan,Depok,"Trans Studio Mall Cibubur adalah sebuah pusat perbelanjaan yang terletak di Depok, Jawa Barat. Didirikan pada tahun 2019, mal ini adalah cabang keempat mal milik Trans Shopping Mall Group yang dikelola melalui merek Trans Studio, menyusul Trans Studio Mall Makassar, Trans Studio Mall Bandung, dan Trans Studio Mall Bali.",150000.0,106.9023871,-6.3746768,https://www.google.com/search?tbm=isch&q=Trans+Studio+Cibubur+wahana+keluarga+Indonesia,4.4,images/Trans Studio Cibubur wisata indonesia/Image_1.jpg
233,Danau Kelimutu,Wisata Alam,Ende,Tidak tersedia,150000.0,121.8123,-8.7644,https://www.google.com/search?tbm=isch&q=Danau+Kelimutu+wisata+alam+Indonesia,4.7,images/Danau Kelimutu wisata indonesia/Image_1.jpg
234,Candi Cangkuang,Wisata Budaya,Garut,Candi Cangkuang merupakan candi Hindu bersejarah di Garut yang berada di kawasan Kampung Pulo dan danau kecil.,15000.0,107.9188749,-7.102927,https://www.google.com/search?tbm=isch&q=Candi+Cangkuang+candi+Indonesia,4.6,images/Candi Cangkuang wisata indonesia/Image_1.jpg
235,Gunung Karacak,Wisata Alam,Garut,"Gunung Cikuray atau Cikurai (Aksara Sunda Baku: ) adalah sebuah gunung bertipe Stratovolcano yang terletak di Dayeuhmanggung, Kabupaten Garut, Jawa Barat, Indonesia. Gunung Cikuray yang mempunyai ketinggian 2.821 meter di atas permukaan laut ini tidak mempunyai kawah aktif dan merupakan gunung tertinggi keempat di Jawa Barat setelah Gunung Ciremai, Gunung Pangrango dan Gunung Gede.",10000.0,107.9719,-7.2692,https://www.google.com/search?tbm=isch&q=Gunung+Karacak+gunung+Indonesia,4.4,images/Gunung Karacak wisata indonesia/Image_1.jpg
236,Gunung Tilu,Wisata Alam,Garut,"Gunung Cikuray atau Cikurai (Aksara Sunda Baku: ) adalah sebuah gunung bertipe Stratovolcano yang terletak di Dayeuhmanggung, Kabupaten Garut, Jawa Barat, Indonesia. Gunung Cikuray yang mempunyai ketinggian 2.821 meter di atas permukaan laut ini tidak mempunyai kawah aktif dan merupakan gunung tertinggi keempat di Jawa Barat setelah Gunung Ciremai, Gunung Pangrango dan Gunung Gede.",15000.0,107.933333,-7.533333,https://www.google.com/search?tbm=isch&q=Gunung+Tilu+gunung+Indonesia,4.6,images/Gunung Tilu wisata indonesia/Image_1.webp
237,Kampung Sampireun,Wisata Budaya,Garut,"Resor dan spa bernuansa desa tradisional Sunda di Garut, dengan bungalow-bungalow yang mengelilingi danau buatan.",50000.0,107.8167749,-7.2028023,https://www.google.com/search?tbm=isch&q=Kampung+Sampireun+wisata+edukasi+Indonesia,4.5,images/Kampung Sampireun wisata indonesia/Image_1.jpg
238,Kawah Kamojang,Wisata Alam,Garut,"Kawah Kamojang merupakan kawasan wisata geothermal yang terkenal dengan kawah uap, lanskap vulkanik, dan udara pegunungan.",15000.0,107.8,-7.125,https://www.google.com/search?tbm=isch&q=Kawah+Kamojang+wisata+alam+Indonesia,4.5,images/Kawah Kamojang wisata indonesia/Image_1.png
239,Kebun Binatang Cikembulan Garut,Wisata Hiburan,Garut,"Taman satwa edukatif di Kadungora, Garut, yang memiliki beragam koleksi hewan liar dan fasilitas rekreasi untuk anak-anak.",30000.0,107.9155195,-7.0841178,https://www.google.com/search?tbm=isch&q=Kebun+Binatang+Cikembulan+Garut+kebun+binatang+Indonesia,4.4,images/Kebun Binatang Cikembulan Garut wisata indonesia/Image_1.jpg
240,Pusat Konservasi Elang Kamojang,Wisata Budaya,Garut,"Tempat rehabilitasi dan konservasi berbagai spesies elang langka yang terletak di kawasan Kamojang, Garut.",0.0,107.7999159,-7.1681482,https://www.google.com/search?tbm=isch&q=Pusat+Konservasi+Elang+Kamojang+wisata+edukasi+Indonesia,4.7,images/Pusat Konservasi Elang Kamojang wisata indonesia/Image_1.jpg
241,Situ Bagendit,Wisata Alam,Garut,"Situ Bagendit (Aksara Sunda Baku: ) merupakan objek wisata alam berupa danau yang terletak di Desa Bagendit, Kecamatan Banyuresmi, Kabupaten Garut, Jawa Barat, Indonesia. Letak objek wisata ini berbatasan dengan administrasi di sebelah utara berbatasan dengan Desa Banyuresmi, di sebelah selatan berbatasan dengan Desa Cipicung, di sebelah timur berbatasan dengan Desa Binakarya, dan di sebelah barat berbatasan dengan Desa Sukamukti.",10000.0,107.6285058,-6.9452606,https://www.google.com/search?tbm=isch&q=Situ+Bagendit+wisata+alam+Indonesia,4.4,images/Situ Bagendit wisata indonesia/Image_1.jpg
242,Alun-Alun Gresik,Wisata Hiburan,Gresik,"Alun-Alun Gresik merupakan ruang terbuka publik yang menjadi titik kumpul warga dan wisatawan untuk bersantai, berolahraga, berfoto, dan menikmati suasana pusat kota.",0.0,112.6560463,-7.1571326,https://www.google.com/search?tbm=isch&q=Alun-Alun+Gresik+alun-alun+Indonesia,4.5,images/Alun-Alun Gresik wisata indonesia/Image_1.jpg
243,Makam Sunan Giri Gresik,Wisata Religi,Gresik,Sunan Gresik atau Maulana Malik Ibrahim (w. 1419 M/822 H) Sebagian rakyat malah menyebutnya Kakek Bantal adalah Pemimpin Walisongo generasi pertama dalam menyebarkan agama Islam di Tanah Jawa.,0.0,112.6310331,-7.1688945,https://www.google.com/search?tbm=isch&q=Makam+Sunan+Giri+Gresik+wisata+religi+Indonesia,4.7,images/Makam Sunan Giri Gresik wisata indonesia/Image_1.jpg
244,Air Terjun Sri Gethuk,Wisata Alam,Gunungkidul,"Air Terjun Sri Gethuk merupakan salah satu objek wisata alam yang terletak di Kecamatan Playen, Kabupaten Gunungkidul, Yogyakarta. Air terjun ini berada di tepi Sungai Oyo sehingga untuk menikmatinya harus menyelusuri sungai dengan rakit. Sepanjang perjalanan akan disuguhi pemandangan berupa tebing tebing kapur dikanan-kiri dan rimbunnya pepohonan. Jika di musim kemarau, air sungai akan sangat jernih berwana kehijauan dan tenang.\nAir terjun Sri Gethuk ini memiliki 3 sumber mata air yaitu mata air Ngandong, Dong Poh, dan Ngumbul. Ketiga mata air ini berkumpul dan mengalir melalui tebing tinggi hingga membentuk air terjun Sri Gethuk. Air Terjun Sri Gethuk memiliki tinggi sekira 25 meter dengan 3-5 terjunan air terjun tergantung musim. Air yang tak pernah kering itu jatuh tak membuat kolam namun langsung merayapi bebatuan kapur yang rapi di tepi sungai. Air terjun ini sedang dalam tahap pengembangan untuk menjadi destinasi wisata andalan Kabupaten Gunungkidul selain dari pantai dan pegunungan karst.\nAir Terjun Sri Gethuk juga disebut sebagai Air Terjun Slempret. Nama Slempret sendiri berasal dari legenda yang ada di Desa Bleberan. Menurut cerita yang beredar di masyarakat, air tejun ini merupakan pusatnya para jin dengan pimpinan Jin Anggo Menduro. Air terjun ini bermula dari tiga sumber mata air yaitu Kedungpoh, Ngandong, dan Ngumbul. Ketiga sumber mata air tersebut mengalir menjadi satu dan membentuk butiran-butiran air yang jatuh dari tebing bebatuan karst yang tandus.",15000.0,110.48924,-7.943178,,4.4,images/Air Terjun Sri Gethuk wisata indonesia/Image_1.jpg
245,Goa Jomblang,Wisata Alam,Gunungkidul,"Gua Jomblang merupakan gua vertikal yang bertipe collapse doline. Gua ini terbentuk akibat proses geologi amblasnya tanah beserta vegetasi yang ada di atasnya ke dasar bumi yang terjadi ribuan tahun lalu. Runtuhan ini membentuk sinkhole atau sumuran yang dalam bahasa Jawa dikenal dengan istilah luweng. Itulah yang membuat unik karena di dalam gua terdapat luas mulut gua sekitar 50 meter ini sering disebut dengan nama Luweng Jomblang. Gua Jomblang terletak di Kabupaten Gunungkidul, DI Yogyakarta.\nSaat ini Gua Jomblang merupakan tempat konservasi tumbuhan purba dan dikembangkan menjadi tempat wisata minat khusus yang mana dikelola oleh penduduk atau warga setempat. Untuk menuruni gua vertikal ini pihak pengelola sudah menyediakan perlengkapan lengkap sesuai standar keselamatan caving di gua vertikal.\nSinar matahari yang menerobos masuk dari Luweng Grubug setinggi 90 meter membentuk satu tiang cahaya, menyinari flowstone yang indah serta kedalaman gua yang gelap gulita. Air yang menetes dari ketinggian turut mempercantik pemandangan. Tidak salah\njika banyak orang terkagum-kagum datang ke sini ketika menyaksikan lukisan alam yang dikenal dengan istilah ""cahaya surga"".",500000.0,110.6383307,-8.0281562,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no25WO8jxN0wK4mccyPBtEa8izW5_Sh7ZPahE3Hm6YF29cojVzieAHs0BQ8o438DOMHRajE_faFqAT7jBvPDz9QQwsrFrGIhGTVub0XX6lzJVG_oN96WxsXFzoRM377IOqhWVM5=w408-h544-k-no,4.6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no25WO8jxN0wK4mccyPBtEa8izW5_Sh7ZPahE3Hm6YF29cojVzieAHs0BQ8o438DOMHRajE_faFqAT7jBvPDz9QQwsrFrGIhGTVub0XX6lzJVG_oN96WxsXFzoRM377IOqhWVM5=w408-h544-k-no
246,Goa Pindul,Wisata Alam,Gunungkidul,"Gua Pindul adalah objek wisata berupa gua yang terletak di Desa Bejiharjo, Kecamatan Karangmojo, Kabupaten Gunungkidul. Gua Pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua, kegiatan ini dikenal dengan istilah cave tubing.",40000.0,110.651966,-7.9339721,,4.5,images/Goa Pindul wisata indonesia/Image_1.jpg
247,Goa Rancang Kencono,Wisata Alam,Gunungkidul,"Goa Rancang Kencono yang terletak di Padukuhan Menggoran, Desa Bleberan, Kecamatan Playen, Gunungkidul, Yogyakarta, merupakan salah satu goa yang yang dihuni manusia prasejarah hingga modern. Diperkirakan goa yang terletak di kawasan air terjun Sri Getuk ini sudah dihuni sejak 3000 tahun lalu. Dari buku Ragam Warisan Budaya dan Cagar Budaya Gunungkidul yang ditulis oleh Winarsih (Kepala Seksi Kepurbakalaan dan Permuseuman, Bidang Pelestarian Warisan dan Nilai Budaya, Dinas Kebudayaan Gunungkidul), Arkeologi UGM Yogyakarta pada tahun 2001 sudah pernah melakukan penelitian tersebut. Goa Rancang Kencono sudah dihuni manusia sejak 3000 tahun yang lalu dengan bukti temuan tulang manusia.",5000.0,110.4926511,-7.9492612,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nririBwqmaeLLsUJePNGyR539rQae_sGbluofTtuViAJt992MWCSdMyX1dAru7Sxwaj1nFhrxpFXXGzN8UKvUyOOp3GodONgE88mE3JRSwy5fNtxeDMWz-YdETl5xfhtGwbauHV8A=w408-h306-k-no,4.3,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nririBwqmaeLLsUJePNGyR539rQae_sGbluofTtuViAJt992MWCSdMyX1dAru7Sxwaj1nFhrxpFXXGzN8UKvUyOOp3GodONgE88mE3JRSwy5fNtxeDMWz-YdETl5xfhtGwbauHV8A=w408-h306-k-no
248,Heha Ocean View Gunung Kidul,Wisata Hiburan,Gunungkidul,Tempat wisata kekinian di tebing pantai selatan Yogyakarta yang menawarkan spot foto dengan latar belakang laut lepas.,20000.0,110.4604843,-8.1044328,https://www.google.com/search?tbm=isch&q=HeHa+Ocean+View+Gunung+Kidul+wisata+tematik+Indonesia,4.4,images/HeHa Ocean View Gunung Kidul wisata indonesia/Image_1.jpg
249,Heha Sky View Yogyakarta,Wisata Hiburan,Gunungkidul,"Destinasi wisata di perbukitan Gunungkidul yang populer untuk menikmati pemandangan kota Yogyakarta dari atas, restoran, dan spot foto.",20000.0,110.4782259,-7.8491296,https://www.google.com/search?tbm=isch&q=HeHa+Sky+View+Yogyakarta+wisata+tematik+Indonesia,4.4,images/HeHa Sky View Yogyakarta wisata indonesia/Image_1.jpg
250,Pantai Baron,Wisata Alam,Gunungkidul,"Pantai Baron adalah salah satu objek wisata berupa pantai yang terletak di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunungkidul. Lokasi Pantai Baron dapat ditempuh 40 km daeri pusat kota Yogyakarta. Asal mula nama Pantai Baron berasal dari nama seorang bangsawan asal Belanda yang bernama Baron Skeber. Bangsawan tersebut pernah mendaratkan kapalnya di pantai selatan tepatnya di pantai yang saat ini terkenal dengan sebutan Pantai Baron. Jalan menuju objek wisata Pantai Baron cukup baik untuk dilalui kendaraan pribadi, sepeda motor dan bus.Objek wisata Pantai Baron merupakan pantai yang membentuk cekungan. Seperti pantai lainnya, di Pantai Baron tersedia aneka ikan laut beserta olahannya. Ikan yang biasanya dijual di Pantai Baron adalah udang windu, kakap, bawal putih dan tongkol. Pantai Baron memiliki fasilitas berupa tempat pelelangan ikan, wahana permainan anak-anak, perahu bermesin, dan toko cenderamata. Buah sirkaya, pisang tanduk, sirsak, dan berbagai macam cenderamata yang terbuat dari kerang laut. Cenderamata berbahan kerang yang banyak dijual di Pantai Baron adalah bros, tirai kerang, lampu hias, cermin berhias karang, figura, dan aneka karakter hewan yang juga terbuat dari kerang laut.Upacara sedekah laut adalah upacara yang masih sering dilakukan oleh masyarakat Gunungkidul. Pantai Baron adalah salah satu tempat untuk menyelenggarakan upacara sedekah laut tersebut. Upacara sedekah laut diselenggarakan setiap tanggal satu Syuro dalam penanggalan Jawa. Upacara sedekah laut dilakukan sebagai ungkapan rasa syukur penduduk setempat atas melimpahnya tangkapan ikan di Pantai Baron. Awalnya, sebagaian besar penduduk di sekitar Pantai Baron bukanlah nelayan melainkan petani yang mengolah kebun. Suatu ketika ada seseorang yang memulai menangkap ikan di pinggiran pantai dan mendapatkan banyak ikan, kemudian banyak penduduk yang mengikuti orang tersebut untuk menangkap ikan. Semakin lama, ikan di pinggir pantai semakin sedikit kemudian penduduk mencoba menangkap ikan ketengah laut menggunakan rakit kayu. Adanya kapal di pantai ini karena suatu ketika terjadi tragedi nelayan yang saat menangkap ikan di tengah laut digigit oleh ikan hiu maka kabar ini pun tersiar di mana-mana dan menjadikan pemerintah menyumbangkan perahu untuk nelayan Pantai Baron.Keunikan Pantai Baron adalah adanya sunga bawah tanah yang mengalir cukup deras ke arah lautan. Sungai bawah tanah tersebut mengalir ke arah laut dan membentuk sebuah sungai. Uniknya sungai bawah tanah yang ada di Pantai Baron adalah rasa airnya yang tawar meskipun berada sangat dekat dengan laut. Pengunjung yang tidak berani bermain dan berenang di laut dapat bermain air dan berenang dialiran sungai bawah tanah tersebut. Pemandangan lain yang ada di Pantai Baron adalah sebuah bukit yang berada di sekitar pantai. Pengunjung dapat menikmati keindahan pantai dari atas bukit tersebut.",10000.0,110.5487763,-8.1288246,,4.4,images/Pantai Baron wisata indonesia/Image_1.jpg
251,Pantai Drini,Wisata Alam,Gunungkidul,"Pantai Drini adalah salah satu objek wisata yang terletak di Desa Banjarejo, Kecamatan Tanjungsari,Gunungkidul, Yogyakarta. Letaknya di sebelah timur Pantai Baron dan berjarak sekitar 1 km ke arah timur Pantai Sepanjang. Namun jarak sebenarnya yang harus ditempuh untuk sampai ke pantai ini sejauh 60 km atau sekitar 2-3 jam dari Kota Yogyakarta. Infrastruktur menuju ke Pantai Drini cukup mulus, walaupun jalan masuk untuk sampai ke pantai ini cukup terjal dan berkelok-kelok. Pantai Drini merupakan pantai yang langsung berhadapan dengan Samudra Hindia. Pantai ini memiliki lereng pantai yang cukup curam sekitar 10 derajat dan merupakan bagian dari Wonosari yang didominasi oleh batuan karst dari Gunung Sewu. Pantai ini belum banyak terjamah oleh wisatawan lokal maupun asing, karena letaknya yang berada di daerah terpencil. Sehingga, Pantai Drini ini dikenal dengan nama Pantai Perawan. Sebutan ini digunakan oleh masyarakat setempat karena kondisi Pantai Drini yang masih bersih, udara yang sejuk, air yang terasa dingin ditambah dengan hamparan pasir putih yang mempesona dan aliran airnya yang tidak seganas Pantai Parangtritis Pantai ini memiliki sebuah tebing besar yang berada di tengah-tengah pantai dan membagi pantai ini menjadi dua sisi, yaitu sisi barat dan sisi timur . Tebing ini terlihat begitu indah sehingga membuatnya seolah-olah seperti pulau kecil yang terapung di tengah pantai. Di atas karang ini dibangun mercusuar dimana dari menaranya mata kita akan dimanjakan dengan pemandangan yang luar biasa indahnya.. Di pantai ini pengunjung juga dapat melihat dengan jelas rumput-rumput laut di antara karang-karang laut dan biota laut lainnya.",10000.0,110.577522,-8.1384509,,4.5,images/Pantai Drini wisata indonesia/Image_1.jpg
